일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가격
2017-09-23,21.8,17.6,27.3,0.0,1.6,69.8,2253
2017-09-24,22.4,18.8,27.9,0.0,2.0,71.5,2253
2017-09-25,23.4,17.4,30.1,0.0,1.4,58.0,2253
2017-09-26,25.1,19.4,31.4,0.0,1.9,57.0,2265
2017-09-27,22.7,19.9,27.3,0.5,1.7,66.4,2265
2017-09-28,19.2,14.2,25.3,0.0,2.8,49.1,2265
2017-09-29,17.4,11.2,23.5,0.0,2.2,39.3,2228
2017-09-30,20.0,14.7,25.9,0.0,1.5,64.9,2228
2017-10-01,18.2,15.5,21.2,4.0,2.3,74.8,2228
2017-10-02,22.0,15.6,29.4,1.5,2.3,62.3,2228
2017-10-03,17.6,13.4,23.6,0.0,2.3,49.8,2228
2017-10-04,16.7,10.7,24.3,0.0,1.8,48.5,2228
2017-10-05,18.7,13.9,23.4,0.0,2.1,56.4,2228
2017-10-06,18.9,16.2,23.3,0.5,2.3,66.4,2228
2017-10-07,21.9,16.9,28.8,0.0,1.2,67.6,2228
2017-10-08,23.0,19.3,28.7,0.0,1.4,66.9,2228
2017-10-09,22.5,19.8,27.6,0.0,1.5,66.0,2228
2017-10-10,21.4,18.6,24.8,0.4,1.3,76.9,2144
2017-10-11,15.5,12.2,21.7,20.0,2.9,77.1,2133
2017-10-12,11.4,8.8,0.0,0.0,2.0,71.0,2174
2017-10-13,12.8,6.1,18.9,0.0,3.2,51.0,2165
2017-10-14,14.4,9.0,20.5,0.0,0.0,42.8,2165
2017-10-15,15.8,9.0,23.0,0.0,1.7,42.5,2165
2017-10-16,16.6,13.6,22.0,0.0,1.7,47.6,2080
2017-10-17,16.2,9.2,23.9,0.0,1.3,47.1,2065
2017-10-18,16.5,14.2,19.1,0.1,2.4,58.8,2065
2017-10-19,17.0,11.9,23.2,0.0,1.8,58.3,1941
2017-10-20,17.0,11.1,24.2,0.0,1.5,58.6,1926
2017-10-21,17.6,11.0,25.2,0.0,1.3,52.8,1926
2017-10-22,16.3,11.0,23.5,0.0,3.1,50.4,1926
2017-10-23,13.7,8.6,20.6,0.0,1.4,47.0,1949
2017-10-24,14.4,9.9,20.9,0.0,1.9,54.3,1926
2017-10-25,14.4,9.5,20.6,0.0,1.5,59.0,1891
2017-10-26,14.5,10.7,18.1,0.0,1.2,56.5,1908
2017-10-27,16.9,11.9,24.2,0.0,1.2,54.4,1908
2017-10-28,17.2,10.6,24.8,0.0,2.0,51.9,1908
2017-10-29,11.5,6.3,17.2,0.0,3.3,45.6,1908
2017-10-30,7.7,2.5,13.2,0.0,2.4,27.4,1908
2017-10-31,10.4,3.6,16.0,0.0,1.8,54.3,1908
2017-11-01,14.4,11.5,18.1,0.0,2.1,72.4,1908
2017-11-02,15.5,14.0,18.0,1.0,1.6,78.8,1870
2017-11-03,12.3,6.1,16.6,1.5,3.2,66.0,1870
2017-11-04,7.8,4.5,13.7,0.0,2.5,47.9,1870
2017-11-05,8.4,2.6,15.4,0.0,1.5,52.5,1870
2017-11-06,11.4,8.0,16.5,0.0,1.5,64.5,1870
2017-11-07,14.4,9.2,18.4,0.0,1.5,61.4,1870
2017-11-08,13.1,6.9,17.2,0.0,3.0,53.3,1870
2017-11-09,9.4,3.7,16.8,0.0,1.2,39.6,1919
2017-11-10,9.8,5.3,15.9,7.5,3.0,56.3,1919
2017-11-11,5.9,2.7,10.7,0.0,2.2,42.9,1919
2017-11-12,5.3,0.3,11.4,0.0,1.4,57.1,1919
2017-11-13,8.4,3.1,11.8,4.5,1.9,64.4,1941
2017-11-14,7.5,2.9,11.4,0.0,2.4,42.5,1868
2017-11-15,3.2,-1.1,6.5,0.0,2.8,38.3,1868
2017-11-16,1.0,-3.4,6.4,0.0,1.5,30.3,1786
2017-11-17,3.0,-1.6,5.8,0.0,2.2,39.4,1764
2017-11-18,-2.1,-4.8,2.6,0.0,3.4,38.5,1764
2017-11-19,-1.6,-6.6,3.5,0.0,2.2,37.8,1764
2017-11-20,-0.4,-3.9,4.2,0.0,1.4,55.3,1764
2017-11-21,1.3,-4.2,8.1,0.0,1.4,55.6,1764
2017-11-22,4.3,0.6,10.8,0.5,2.4,54.8,1764
2017-11-23,0.9,-2.5,4.7,1.2,2.1,49.3,1940
2017-11-24,-0.4,-2.5,2.9,0.0,1.8,62.5,1920
2017-11-25,3.0,-3.3,7.3,24.0,1.8,77.6,1920
2017-11-26,3.3,-0.3,7.6,0.0,1.8,71.6,1920
2017-11-27,2.5,-2.9,9.5,0.0,1.3,53.0,1920
2017-11-28,6.4,1.3,11.2,0.5,1.1,64.1,1904
2017-11-29,3.2,-1.8,8.1,0.0,2.8,48.3,1904
2017-11-30,-2.4,-5.2,2.7,0.0,3.3,26.8,1878
2017-12-01,-2.2,-7.6,3.1,0.0,1.6,49.4,1878
2017-12-02,1.9,-4.6,8.1,0.0,1.7,59.9,1878
2017-12-03,4.9,3.1,8.1,4.0,1.5,83.1,1878
2017-12-04,-1.2,-6.1,4.5,0.1,3.4,48.1,1898
2017-12-05,-4.2,-8.2,-0.4,0.1,0.0,40.1,1898
2017-12-06,0.2,-4.5,6.0,1.2,0.0,72.6,1898
2017-12-07,0.7,-3.5,4.6,0.0,1.7,64.5,1976
2017-12-08,-3.8,-7.1,-0.5,0.0,1.8,41.3,1976
2017-12-09,-0.5,-5.6,5.4,0.0,1.0,46.1,1976
2017-12-10,1.1,-2.5,6.7,4.1,2.0,67.9,1976
2017-12-11,-7.0,-11.0,-2.5,0.0,3.5,40.5,1976
2017-12-12,-9.4,-12.3,-5.2,0.0,2.1,41.9,1976
2017-12-13,-8.7,-12.0,-4.4,0.0,1.7,42.0,1976
2017-12-14,-6.6,-11.2,-1.9,0.0,0.9,42.9,1920
2017-12-15,-3.0,-7.5,0.9,0.0,1.0,52.6,1911
2017-12-16,-5.7,-8.1,-2.6,0.0,3.0,43.1,1911
2017-12-17,-6.7,-10.8,-2.3,0.0,1.9,38.1,1911
2017-12-18,-1.6,-5.9,3.3,3.4,1.2,80.0,1911
2017-12-19,-3.9,-6.5,-1.0,0.0,2.1,49.4,1911
2017-12-20,-3.9,-8.5,-0.1,0.2,1.1,68.0,1953
2017-12-21,-0.9,-5.6,4.6,0.0,1.2,71.4,1835
2017-12-22,3.4,-1.9,6.6,0.0,1.1,66.6,1835
2017-12-23,6.1,5.0,8.7,0.0,1.1,75.8,1835
2017-12-24,2.9,-0.6,5.7,20.0,1.9,82.0,1835
2017-12-25,-2.1,-4.9,0.6,0.0,2.8,43.1,1835
2017-12-26,-3.8,-7.9,-1.1,0.0,2.9,41.8,1856
2017-12-27,-6.9,-10.3,-2.6,0.0,1.9,31.4,1835
2017-12-28,-2.1,-6.8,0.8,0.0,1.3,47.0,1788
2017-12-29,2.1,-0.4,6.0,0.0,1.1,67.0,1788
2017-12-30,1.4,-1.2,4.5,0.7,0.9,79.5,1788
2017-12-31,-0.3,-3.2,3.3,1.0,2.3,54.4,1788
2018-01-01,-1.3,-5.1,3.8,0.0,1.4,39.1,1788
2018-01-02,-1.8,-4.3,1.8,0.0,1.8,42.0,1788
2018-01-03,-4.7,-7.1,-0.4,0.0,2.2,42.3,1788
2018-01-04,-4.7,-8.7,-0.7,0.0,1.4,43.0,1819
2018-01-05,-3.0,-5.6,1.6,0.0,1.7,48.4,1813
2018-01-06,-2.8,-6.8,2.9,0.0,1.5,45.8,1813
2018-01-07,-0.8,-5.7,2.8,0.0,0.8,42.1,1813
2018-01-08,1.3,-1.2,4.0,0.9,1.8,51.9,1819
2018-01-09,-4.2,-6.1,-1.2,0.5,2.9,59.4,1814
2018-01-10,-7.5,-10.3,-4.8,0.3,3.0,52.0,1814
2018-01-11,-11.1,-13.6,-7.4,0.0,2.8,49.8,1701
2018-01-12,-10.2,-15.3,-5.4,0.0,1.7,35.4,1708
2018-01-13,-4.4,-6.6,-1.2,0.4,0.8,67.3,1708
2018-01-14,0.6,-4.4,5.4,0.0,1.2,64.1,1708
2018-01-15,4.7,1.8,7.7,0.2,1.4,63.9,1763
2018-01-16,3.5,0.1,6.8,0.0,0.7,59.1,1745
2018-01-17,4.5,2.4,8.7,0.0,1.2,64.1,1745
2018-01-18,2.1,0.3,4.5,0.0,1.9,59.6,1671
2018-01-19,1.0,-2.5,5.5,0.0,1.6,43.0,1671
2018-01-20,2.2,-1.0,6.9,0.0,1.6,57.6,1671
2018-01-21,0.4,-3.7,5.5,0.0,1.0,36.6,1671
2018-01-22,0.2,-5.3,4.0,3.3,1.5,56.5,1671
2018-01-23,-11.7,-14.6,-5.3,0.0,3.7,42.0,1666
2018-01-24,-14.2,-16.3,-10.7,0.0,3.4,31.6,1666
2018-01-25,-14.0,-16.4,-9.5,0.0,2.8,32.6,1623
2018-01-26,-14.8,-17.8,-10.7,0.0,2.6,34.9,1623
2018-01-27,-9.9,-15.9,-3.5,0.0,1.4,37.4,1623
2018-01-28,-6.3,-9.3,-1.2,0.0,2.6,36.0,1623
2018-01-29,-8.5,-11.6,-4.7,0.0,2.7,35.0,1623
2018-01-30,-5.3,-11.4,-0.8,2.9,1.3,62.0,1623
2018-01-31,-2.6,-5.2,0.0,0.0,1.6,54.5,1623
2018-02-01,-4.0,-8.8,1.2,0.0,1.6,44.1,1685
2018-02-02,-2.4,-7.6,3.8,0.0,1.6,51.1,1735
2018-02-03,-7.3,-10.4,-2.1,0.5,3.8,47.0,1735
2018-02-04,-9.5,-12.8,-5.2,0.0,3.1,40.9,1735
2018-02-05,-9.4,-11.8,-5.1,0.0,3.0,37.8,1735
2018-02-06,-10.1,-12.8,-5.8,0.0,3.1,36.5,1735
2018-02-07,-8.0,-13.4,-1.6,0.0,1.5,39.8,1735
2018-02-08,-4.4,-9.7,2.0,0.0,1.2,43.3,1720
2018-02-09,0.4,-5.3,6.1,0.0,1.1,43.9,1743
2018-02-10,-0.5,-6.9,3.2,0.0,3.0,47.4,1743
2018-02-11,-6.1,-9.5,-2.2,0.0,2.7,42.5,1743
2018-02-12,-5.8,-9.6,-1.8,0.0,2.7,40.8,1718
2018-02-13,-0.8,-7.4,4.3,0.0,2.7,54.5,1711
2018-02-14,3.5,-0.7,8.7,0.0,2.6,51.0,1711
2018-02-15,-0.7,-3.7,4.0,0.0,2.5,28.0,1711
2018-02-16,-1.1,-5.5,4.9,0.0,2.1,40.1,1711
2018-02-17,-3.0,-7.1,1.4,0.0,2.9,25.6,1711
2018-02-18,-0.4,-4.9,5.2,0.0,1.3,26.9,1711
2018-02-19,1.8,-1.9,6.8,0.0,1.5,48.6,1786
2018-02-20,0.9,-2.4,5.5,0.0,2.5,41.0,1786
2018-02-21,-0.9,-4.5,4.4,0.0,2.3,31.5,1786
2018-02-22,1.3,-3.9,5.4,0.4,2.2,59.0,1774
2018-02-23,4.2,-0.3,8.6,3.7,1.9,81.1,1761
2018-02-24,2.4,-1.1,7.2,0.0,2.1,49.4,1761
2018-02-25,1.9,-1.6,7.9,0.0,1.7,40.6,1761
2018-02-26,3.1,-3.2,10.4,0.0,1.4,43.1,1799
2018-02-27,4.2,0.6,6.9,0.0,0.9,48.8,1799
2018-02-28,4.6,1.8,7.8,25.0,2.0,73.3,1851
2018-03-01,-0.2,-4.3,3.0,0.5,3.8,61.9,1851
2018-03-02,-0.7,-6.7,5.4,0.0,1.5,34.0,1739
2018-03-03,7.9,-0.1,16.2,0.0,1.5,38.1,1739
2018-03-04,9.8,7.6,11.9,11.5,1.2,89.1,1739
2018-03-05,5.5,1.3,11.4,3.5,2.0,67.5,1776
2018-03-06,4.5,-1.1,10.9,0.0,1.6,46.8,1776
2018-03-07,6.4,2.2,10.7,0.5,1.8,54.0,1814
2018-03-08,4.6,2.7,9.7,4.0,1.9,76.0,1788
2018-03-09,4.5,1.4,9.6,0.0,1.5,63.3,1813
2018-03-10,4.6,0.7,9.7,0.0,2.0,65.8,1813
2018-03-11,6.4,2.7,12.2,0.0,2.0,51.3,1813
2018-03-12,8.0,2.2,15.5,0.0,1.4,45.8,1833
2018-03-13,12.4,5.2,18.8,0.0,1.8,60.5,1833
2018-03-14,17.0,13.6,22.1,0.0,2.3,58.8,1813
2018-03-15,12.4,8.4,16.6,27.0,2.1,92.1,1791
2018-03-16,7.1,3.6,12.2,0.0,1.9,46.9,1791
2018-03-17,6.6,0.5,14.0,0.0,1.5,48.0,1791
2018-03-18,8.2,5.4,12.5,0.5,1.2,55.9,1791
2018-03-19,8.0,6.2,10.4,1.0,2.5,64.5,1774
2018-03-20,4.7,1.6,9.1,0.0,3.4,39.9,1774
2018-03-21,2.1,1.1,5.3,1.0,1.7,64.1,1774
2018-03-22,4.9,0.6,11.6,0.0,2.2,61.5,1779
2018-03-23,6.1,1.8,12.5,0.0,2.0,55.3,1779
2018-03-24,7.6,4.0,13.1,0.0,2.1,61.9,1779
2018-03-25,9.6,4.6,16.9,0.0,1.7,65.6,1779
2018-03-26,11.0,5.3,18.1,0.0,1.9,64.5,1791
2018-03-27,13.3,7.7,20.0,0.0,1.6,61.1,1765
2018-03-28,14.0,9.4,19.0,0.0,2.2,66.4,1765
2018-03-29,15.4,11.8,21.1,0.0,1.6,66.3,1761
2018-03-30,14.8,9.8,21.9,0.0,1.7,55.6,1770
2018-03-31,14.0,9.3,20.1,0.0,1.9,52.9,1770
2018-04-01,15.6,11.7,18.5,0.0,1.5,68.8,1770
2018-04-02,18.4,14.9,23.7,0.0,1.9,64.0,1779
2018-04-03,17.8,14.9,21.2,0.1,2.1,72.9,1779
2018-04-04,13.4,9.5,18.2,18.5,1.9,67.0,1779
2018-04-05,7.6,6.7,9.5,10.5,2.0,90.6,1816
2018-04-06,5.8,3.0,8.6,6.5,3.1,71.6,1791
2018-04-07,4.2,1.4,8.6,0.2,4.1,45.5,1791
2018-04-08,3.9,0.6,7.9,3.0,1.8,59.6,1791
2018-04-09,7.9,0.1,15.4,0.0,1.1,57.9,1816
2018-04-10,15.1,6.9,21.9,5.0,3.5,51.0,1816
2018-04-11,12.6,8.7,17.3,0.0,3.0,49.4,1816
2018-04-12,13.3,6.8,19.6,0.0,2.6,30.5,1843
2018-04-13,14.6,8.3,19.3,0.0,1.3,22.9,1843
2018-04-14,9.0,7.5,14.8,9.0,1.8,78.8,1843
2018-04-15,9.5,5.6,14.2,0.0,2.4,65.5,1843
2018-04-16,11.6,4.9,18.8,0.0,1.6,41.9,1843
2018-04-17,12.9,6.8,20.1,0.0,1.9,37.9,1843
2018-04-18,12.4,6.2,19.3,0.0,1.9,35.4,1843
2018-04-19,14.0,7.4,20.5,0.0,1.9,38.8,1765
2018-04-20,18.4,11.0,26.3,0.0,1.3,46.0,1765
2018-04-21,18.7,12.3,25.6,0.0,1.9,32.0,1765
2018-04-22,15.5,10.7,21.0,15.5,1.1,57.4,1765
2018-04-23,9.3,8.4,10.7,59.0,2.2,93.9,1740
2018-04-24,12.1,8.9,16.1,3.0,1.4,63.3,1740
2018-04-25,14.6,5.7,23.3,0.0,1.5,37.8,1740
2018-04-26,14.9,10.0,22.1,0.0,2.1,51.9,1668
2018-04-27,15.7,9.7,23.3,0.0,1.7,52.9,1698
2018-04-28,15.4,10.5,21.7,0.0,2.0,49.0,1698
2018-04-29,16.2,9.4,22.9,0.0,1.9,43.1,1698
2018-04-30,19.2,14.1,25.0,0.0,1.6,61.6,1698
2018-05-01,20.4,17.8,23.3,0.0,1.5,72.8,1698
2018-05-02,15.1,8.7,19.7,12.0,1.9,90.4,1698
2018-05-03,11.2,6.9,14.7,1.0,2.7,62.4,1746
2018-05-04,14.1,8.8,20.0,0.0,2.7,45.5,1746
2018-05-05,18.3,11.6,24.6,0.0,2.6,46.8,1746
2018-05-06,16.6,15.0,20.7,22.0,1.1,86.4,1746
2018-05-07,19.2,14.0,25.5,0.0,1.2,60.3,1746
2018-05-08,17.5,11.6,22.9,0.0,1.7,50.9,1723
2018-05-09,15.7,9.2,21.8,0.0,1.7,50.4,1770
2018-05-10,15.4,11.3,21.4,0.0,2.3,67.4,1745
2018-05-11,16.1,11.9,21.3,0.0,1.8,59.8,1745
2018-05-12,14.2,11.8,16.1,32.0,0.9,89.3,1745
2018-05-13,15.8,12.7,20.0,0.5,1.9,82.5,1745
2018-05-14,18.2,11.9,24.5,0.0,1.4,71.4,1818
2018-05-15,23.2,15.4,29.3,0.0,1.1,56.4,1818
2018-05-16,22.3,21.8,24.4,45.0,1.9,93.8,1818
2018-05-17,20.9,18.8,23.5,83.0,1.4,97.0,1805
2018-05-18,16.3,12.2,19.3,6.5,1.3,86.8,1805
2018-05-19,17.6,10.3,24.7,0.0,1.5,47.5,1805
2018-05-20,17.0,11.5,22.6,0.0,1.4,32.1,1805
2018-05-21,17.8,11.3,23.7,0.0,1.4,43.9,1830
2018-05-22,18.1,15.4,23.2,12.5,1.1,75.5,1830
2018-05-23,17.3,13.6,23.3,6.5,2.5,57.1,1830
2018-05-24,18.3,11.2,23.7,0.0,2.2,47.4,1855
2018-05-25,19.7,13.8,26.2,0.0,1.8,47.4,1893
2018-05-26,21.8,14.0,29.6,0.0,1.4,50.1,1893
2018-05-27,20.3,17.3,24.7,0.0,1.7,47.4,1893
2018-05-28,22.3,16.2,29.1,0.0,1.6,49.8,1835
2018-05-29,21.4,19.1,25.9,1.0,1.8,69.3,1835
2018-05-30,20.2,15.8,24.7,0.0,1.9,69.8,1835
2018-05-31,20.9,14.2,27.6,0.0,1.9,58.9,1823
2018-06-01,23.8,17.5,30.2,0.0,1.9,50.4,1831
2018-06-02,23.4,17.6,30.1,0.0,2.0,44.5,1831
2018-06-03,24.0,16.9,30.8,0.0,1.6,39.4,1831
2018-06-04,22.6,18.9,27.5,0.0,1.9,50.1,1831
2018-06-05,23.7,17.7,29.2,0.0,1.7,52.5,1831
2018-06-06,23.0,18.4,27.9,0.0,2.0,62.9,1831
2018-06-07,22.2,17.8,29.4,0.0,2.0,69.3,1888
2018-06-08,21.9,18.5,27.0,0.0,2.1,68.0,1904
2018-06-09,23.7,18.9,30.1,0.5,1.4,60.6,1904
2018-06-10,21.3,18.3,24.9,0.5,1.4,59.9,1904
2018-06-11,20.2,18.0,23.9,5.0,1.4,67.3,1910
2018-06-12,21.3,16.6,27.1,0.0,1.7,65.5,1910
2018-06-13,22.0,18.3,27.0,0.0,1.5,64.0,1910
2018-06-14,21.6,18.8,25.1,29.0,1.1,74.9,1909
2018-06-15,21.7,17.2,27.0,16.5,1.4,60.8,1950
2018-06-16,22.5,16.3,28.7,0.0,1.4,56.4,1950
2018-06-17,22.8,18.9,27.5,0.0,1.3,66.9,1950
2018-06-18,24.8,19.9,30.8,0.0,1.5,54.9,1970
2018-06-19,22.4,19.1,27.2,0.0,1.8,61.3,1975
2018-06-20,22.7,19.1,28.4,0.0,2.3,68.1,1975
2018-06-21,23.7,19.4,28.7,0.0,2.2,60.1,1976
2018-06-22,25.0,18.2,32.0,0.0,1.8,45.1,2115
2018-06-23,24.5,20.9,28.9,0.0,2.0,50.6,2115
2018-06-24,25.2,20.1,32.1,0.0,1.9,62.8,2115
2018-06-25,27.1,21.3,32.9,0.0,1.2,57.1,2115
2018-06-26,22.3,20.2,26.9,71.5,2.4,88.3,2139
2018-06-27,22.3,19.1,25.5,1.0,2.0,81.9,2115
2018-06-28,23.3,20.6,27.3,26.5,1.1,85.1,2096
2018-06-29,24.7,21.9,29.1,6.5,1.5,78.5,2096
2018-06-30,24.4,21.6,27.9,14.5,0.9,83.8,2096
2018-07-01,21.9,21.0,22.8,83.5,0.8,94.6,2096
2018-07-02,22.6,20.6,25.3,59.5,0.7,95.4,2096
2018-07-03,27.4,22.5,32.6,0.1,0.8,74.4,2109
2018-07-04,27.3,24.0,31.8,0.0,1.7,69.6,2109
2018-07-05,25.3,23.4,29.0,0.5,1.2,72.8,2164
2018-07-06,23.9,21.5,27.1,0.0,1.8,57.8,2184
2018-07-07,23.7,19.5,29.2,0.0,1.6,51.4,2184
2018-07-08,23.3,17.7,28.1,0.0,1.5,51.5,2184
2018-07-09,20.8,20.1,24.2,14.0,1.1,82.3,2198
2018-07-10,23.7,20.4,26.5,16.5,0.7,87.8,2227
2018-07-11,26.8,24.4,29.5,3.0,1.3,82.9,2284
2018-07-12,26.6,25.1,28.2,1.0,1.5,82.4,2256
2018-07-13,27.3,24.7,30.9,0.0,1.8,74.8,2254
2018-07-14,27.9,24.6,31.9,0.0,1.9,69.6,2254
2018-07-15,28.3,24.5,33.2,0.0,1.6,69.6,2254
2018-07-16,28.7,24.0,34.0,0.0,1.7,64.3,2271
2018-07-17,28.1,23.9,32.1,0.0,1.7,66.5,2271
2018-07-18,28.2,23.7,33.2,0.0,1.6,64.8,2271
2018-07-19,28.7,23.2,34.1,0.0,1.6,64.1,2296
2018-07-20,29.5,24.6,34.7,0.0,1.5,62.6,2296
2018-07-21,30.6,24.9,36.9,0.0,1.5,53.6,2296
2018-07-22,31.8,25.3,38.0,0.0,1.4,49.6,2296
2018-07-23,31.7,29.2,35.7,0.0,1.8,53.8,2334
2018-07-24,31.4,27.2,36.8,0.0,1.6,59.5,2334
2018-07-25,30.1,27.7,34.1,0.0,2.4,66.3,2334
2018-07-26,30.1,27.3,33.7,0.0,1.5,68.8,2288
2018-07-27,30.9,27.2,35.4,0.0,1.9,69.3,2288
2018-07-28,29.5,28.0,35.2,7.5,1.2,77.1,2288
2018-07-29,31.3,26.4,36.7,0.0,1.2,52.4,2288
2018-07-30,31.7,26.2,36.9,0.0,1.2,50.9,2288
2018-07-31,32.6,27.8,38.3,0.0,1.5,50.5,2279
2018-08-01,33.6,27.8,39.6,0.0,1.7,55.5,2279
2018-08-02,33.7,30.3,37.9,0.0,1.6,54.4,2179
2018-08-03,33.1,30.0,37.9,0.0,1.9,55.3,2173
2018-08-04,31.1,28.0,34.9,0.0,2.4,60.6,2173
2018-08-05,30.0,27.2,33.9,2.0,2.6,71.8,2173
2018-08-06,30.5,28.3,35.3,6.5,1.6,71.6,2173
2018-08-07,30.5,26.8,35.9,0.0,1.5,63.4,2191
2018-08-08,31.0,27.6,35.3,0.0,2.1,64.8,2228
2018-08-09,28.8,27.1,32.5,2.0,1.5,76.3,2234
2018-08-10,30.7,25.7,36.8,0.0,1.4,60.9,2273
2018-08-11,31.0,26.4,36.0,0.0,1.5,55.8,2273
2018-08-12,30.6,27.2,35.3,5.0,1.5,61.3,2273
2018-08-13,30.5,26.7,34.4,1.0,1.4,68.6,2204
2018-08-14,31.7,27.7,37.2,0.0,1.3,58.3,2204
2018-08-15,31.7,28.3,38.0,1.0,1.2,59.5,2204
2018-08-16,29.9,24.1,35.6,0.0,1.7,51.0,2204
2018-08-17,27.2,21.7,33.8,0.0,1.8,39.8,2199
2018-08-18,26.7,21.5,32.1,0.0,1.4,44.6,2199
2018-08-19,28.2,23.0,34.4,0.0,1.2,50.6,2199
2018-08-20,29.1,25.1,33.3,0.0,2.0,55.6,2174
2018-08-21,26.6,23.4,31.0,5.0,2.5,71.4,2174
2018-08-22,30.7,23.4,37.6,0.0,1.1,54.1,2174
2018-08-23,29.4,25.7,32.2,3.0,1.7,59.1,2185
2018-08-24,24.4,23.2,26.3,7.5,2.5,86.3,2185
2018-08-25,25.2,22.7,29.3,0.0,2.6,68.0,2185
2018-08-26,23.2,20.3,29.0,2.0,1.2,70.0,2185
2018-08-27,22.7,20.2,24.9,19.5,0.8,91.0,2185
2018-08-28,23.7,22.5,26.1,96.5,0.9,92.4,2210
2018-08-29,25.2,22.7,27.4,42.0,2.4,86.0,2210
2018-08-30,25.3,23.9,28.2,9.5,1.8,80.9,2153
2018-08-31,25.6,22.8,30.3,0.1,1.6,67.4,2124
2018-09-01,25.5,20.8,30.9,0.0,1.3,59.4,2124
2018-09-02,25.1,20.1,29.6,0.0,1.5,55.8,2124
2018-09-03,23.3,21.4,25.8,34.5,1.0,85.3,2124
2018-09-04,23.2,20.0,27.8,0.0,2.2,69.4,2124
2018-09-05,24.0,19.6,28.5,0.0,2.5,63.5,2124
2018-09-06,24.1,20.9,28.2,1.0,2.0,69.9,2136
2018-09-07,22.0,19.1,25.5,0.5,2.5,54.6,2129
2018-09-08,21.7,15.9,27.7,0.0,1.7,48.8,2129
2018-09-09,22.2,15.6,28.9,0.0,1.2,49.0,2129
2018-09-10,22.9,18.6,28.4,0.0,1.6,49.5,2129
2018-09-11,21.6,16.8,26.1,0.0,1.5,48.1,2138
2018-09-12,22.8,16.8,28.2,0.0,1.4,52.0,2138
2018-09-13,23.5,20.3,28.3,0.0,1.2,63.5,2175
2018-09-14,23.5,20.3,26.8,0.5,1.3,66.9,2175
2018-09-15,23.3,21.0,26.0,0.2,1.0,76.0,2175
2018-09-16,22.2,21.0,23.9,2.0,1.7,83.6,2175
2018-09-17,22.3,18.5,27.7,0.1,1.9,64.3,2175
2018-09-18,22.0,17.7,26.5,0.0,1.2,59.8,2150
2018-09-19,22.1,18.9,26.6,0.2,1.0,59.1,2150
2018-09-20,19.0,17.8,20.1,5.0,1.8,82.4,2049
2018-09-21,19.4,17.6,21.9,18.0,1.3,85.8,2049
2018-09-22,20.8,17.2,25.5,6.5,1.8,62.3,2049
2018-09-23,19.4,15.6,25.3,0.0,1.6,52.9,2049
2018-09-24,17.6,14.2,22.1,0.0,2.1,48.3,2049
2018-09-25,17.8,10.8,24.3,0.0,1.1,48.0,2049
2018-09-26,19.4,16.2,24.8,0.0,1.7,47.9,2049
2018-09-27,18.9,13.2,25.0,0.0,1.3,47.6,2049
2018-09-28,17.5,14.3,22.2,0.0,1.2,58.1,2049
2018-09-29,20.2,14.6,27.0,0.0,1.0,55.5,2049
2018-09-30,17.6,14.0,21.6,0.0,2.3,52.5,2049
2018-10-01,15.4,13.0,19.7,0.0,2.9,55.1,2073
2018-10-02,15.9,10.3,22.0,0.0,1.6,61.4,2073
2018-10-03,17.3,11.2,24.2,0.0,1.3,58.0,2073
2018-10-04,19.3,13.0,25.6,0.0,1.3,56.5,1951
2018-10-05,16.9,15.7,19.0,36.5,1.7,84.1,1951
2018-10-06,18.0,16.3,21.7,55.5,2.2,84.0,1951
2018-10-07,16.4,12.3,21.1,0.0,1.7,53.5,1951
2018-10-08,14.8,9.2,20.9,0.0,1.1,47.0,1951
2018-10-09,15.3,10.7,19.8,0.0,1.1,52.5,1951
2018-10-10,12.0,7.9,16.7,7.0,2.5,61.0,1948
2018-10-11,9.7,6.1,13.9,0.0,2.1,51.0,1984
2018-10-12,10.9,5.2,17.4,0.0,1.3,54.0,1990
2018-10-13,12.5,6.1,19.8,0.0,1.0,54.0,1990
2018-10-14,13.2,6.8,20.3,0.0,1.5,60.0,1990
2018-10-15,15.2,10.9,21.0,0.0,1.4,69.9,1980
2018-10-16,14.5,9.9,20.3,0.0,1.3,55.9,1980
2018-10-17,12.4,8.4,18.6,0.0,1.3,53.3,1980
2018-10-18,12.7,7.5,19.0,0.0,1.1,59.5,1905
2018-10-19,13.1,7.2,20.4,0.0,1.4,54.3,1905
2018-10-20,13.4,6.9,21.4,0.0,1.2,53.9,1905
2018-10-21,13.4,7.2,21.1,0.0,1.1,49.5,1905
2018-10-22,14.0,8.8,20.6,0.0,1.0,50.0,1905
2018-10-23,12.2,9.8,16.9,5.0,1.1,75.1,1905
2018-10-24,12.5,7.6,18.7,0.0,1.3,66.0,1905
2018-10-25,13.8,7.0,21.2,0.0,0.9,55.5,1874
2018-10-26,12.2,9.9,14.7,11.0,1.6,74.1,1870
2018-10-27,8.7,6.2,11.6,0.0,3.2,49.6,1870
2018-10-28,8.3,5.2,13.5,5.5,1.5,77.1,1870
2018-10-29,7.2,3.4,11.7,0.0,2.0,57.3,1870
2018-10-30,6.1,0.7,11.6,0.0,1.6,51.3,1861
2018-10-31,7.4,3.0,12.6,0.0,1.6,55.4,1861
